scenario,model_type,feature,coef_abs,relative_importance_pct,coef_direction
w3_predict_w3,lasso,28-2,0.03452228989751539,0.5353096307966513,positive
w3_predict_w3,lasso,5-8,0.03445619704709428,0.5342847816495566,positive
w3_predict_w3,lasso,39_3,0.031663770546336636,0.49098484982044166,negative
w3_predict_w3,lasso,53-9,0.029967703781008232,0.46468529447084816,positive
w3_predict_w3,lasso,29-5,0.029862179450966708,0.46304901280117083,positive
w3_predict_w3,lasso,26-7,0.02979994134720192,0.4620839361377537,positive
w3_predict_w3,lasso,39_8,0.02687394773665459,0.41671288560705927,positive
w3_predict_w3,lasso,11-5,0.025928629162952327,0.40205458402347305,positive
w3_predict_w3,lasso,39_4,0.02299601879311566,0.3565809326808753,negative
w3_predict_w3,lasso,5-3,0.022993148798253187,0.35653642995829293,negative
w3_predict_w3,lasso,11-2,0.02275854917314758,0.35289868057743984,negative
w3_predict_w3,lasso,29-9,0.022459806021974164,0.3482663086683801,positive
w3_predict_w3,lasso,53-20,0.021404607572054035,0.3319041874324827,negative
w3_predict_w3,lasso,11-3,0.01868940403045092,0.28980169047448306,positive
w3_predict_w3,lasso,39_5,0.018354446520327614,0.2846077713686251,positive
w3_predict_w3,lasso,25-5,0.017250717695207723,0.26749312828936994,negative
w3_predict_w3,lasso,29-7,0.015024280080959346,0.23296953495841732,positive
w3_predict_w3,lasso,4-1,0.014662295891370655,0.22735653467778144,positive
w3_predict_w3,lasso,26-1,0.013721677813221282,0.21277111993184258,negative
w3_predict_w3,lasso,11-6,0.011556584152436107,0.1791987383883316,negative
w3_predict_w3,lasso,25-0,0.008502781275222821,0.13184585143964606,negative
w3_predict_w3,lasso,39_12,0.008398811714243894,0.13023367833447422,negative
w3_predict_w3,lasso,53-7,0.008138080349765915,0.12619072490148486,negative
w3_predict_w3,lasso,26-4,0.007974285791626038,0.12365089325344959,negative
w3_predict_w3,lasso,27-5,0.007712855674010695,0.11959710481255399,positive
w3_predict_w3,lasso,39_9,0.007135342787916203,0.11064207283891309,positive
w3_predict_w3,lasso,29-1,0.005995370022952374,0.09296542387551553,negative
w3_predict_w3,lasso,39_2,0.004282100764153406,0.06639912317224339,negative
w3_predict_w3,lasso,5-4,0.003886063975066655,0.06025809637543238,negative
w3_predict_w3,lasso,5-7,0.00358626883790518,0.055609412158222016,positive
w3_predict_w3,lasso,53-11,0.003171070021092668,0.049171255072034396,negative
w3_predict_w3,lasso,36,0.002250885594723868,0.034902688676044465,negative
w3_predict_w3,lasso,25-8,0.0022299450858289287,0.03457798089685248,positive
w3_predict_w3,lasso,39_10,9.401033543760094e-05,0.0014577433334685434,negative
w3_predict_w3,lasso,5-2,0.0,0.0,positive
w3_predict_w3,lasso,28-1,0.0,0.0,positive
w3_predict_w3,lasso,39_6,0.0,0.0,positive
w3_predict_w3,lasso,5-5,0.0,0.0,positive
w3_predict_w3,lasso,4-6,0.0,0.0,positive
w3_predict_w3,lasso,4-3,0.0,0.0,positive
w3_predict_w3,lasso,26-5,0.0,0.0,positive
